id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,associatedOccurrences,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
40076944,UMNH,ENT,UMNH,11991258-201f-460d-a69b-1ab112a01cf3,PreservedSpecimen,81a72516-09ff-420c-a77a-7e96a037f14a,UMNH.ent.0076646,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",296035,"(Reakirt, 1866)",Pontia,occidentalis,,,,,,,,,,"T.B. Graham",,2018-07-24,2018,7,24,205,,2018-7-24,,,,,,,"Arnica mollis",,,,adult,,,,,papered,"United States",Utah,Grand,,"Beaver Basin",,38.52579,-109.22983,WGS84,309,"38.52579, -109.22983",,,GeoLocate,,,,,,,,,LP-2,,"Gail Everett","2020-05-18 09:09:44",http://creativecommons.org/licenses/by-nc/4.0/,"Natural History Museum of Utah","not-for-profit use only, researchers are requested to let us know when they use our specimen data in publications",urn:uuid:81a72516-09ff-420c-a77a-7e96a037f14a,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=40076944
40076945,UMNH,ENT,UMNH,11991258-201f-460d-a69b-1ab112a01cf3,PreservedSpecimen,cf9f17e8-7c0b-4864-8e37-3c68214e0940,UMNH.ent.0076647,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",296035,"(Reakirt, 1866)",Pontia,occidentalis,,,,,,,,,,"T.B. Graham",,2018-07-29,2018,7,29,210,,2018-7-29,,ground,,,,,,,,,adult,,,,,papered,"United States",Utah,Grand,,"Manns Peak",,38.508382,-109.225182,WGS84,297,"38.508382, -109.225182",,,GeoLocate,,,,,,,,,LP-2,,"Gail Everett","2020-05-18 09:09:44",http://creativecommons.org/licenses/by-nc/4.0/,"Natural History Museum of Utah","not-for-profit use only, researchers are requested to let us know when they use our specimen data in publications",urn:uuid:cf9f17e8-7c0b-4864-8e37-3c68214e0940,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=40076945
40076946,UMNH,ENT,UMNH,11991258-201f-460d-a69b-1ab112a01cf3,PreservedSpecimen,2f955529-8244-4fc3-94d9-f4a328ba31f2,UMNH.ent.0076648,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",296035,"(Reakirt, 1866)",Pontia,occidentalis,,,,,,,,,,"T.B. Graham",,2018-06-23,2018,6,23,174,,2018-6-23,,ground,,,,,,,,,adult,,,,,papered,"United States",Utah,Grand,,"Beaver Basin",,38.52579,-109.22983,WGS84,309,"38.52579, -109.22983",,,GeoLocate,,,,,,,,,LP-2,,"Gail Everett","2020-05-18 09:09:44",http://creativecommons.org/licenses/by-nc/4.0/,"Natural History Museum of Utah","not-for-profit use only, researchers are requested to let us know when they use our specimen data in publications",urn:uuid:2f955529-8244-4fc3-94d9-f4a328ba31f2,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=40076946
40076947,UMNH,ENT,UMNH,11991258-201f-460d-a69b-1ab112a01cf3,PreservedSpecimen,bea7caf6-f0ee-43bc-b1ff-2ff430cb6084,UMNH.ent.0076649,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",296035,"(Reakirt, 1866)",Pontia,occidentalis,,,,,,,,,,"T.B. Graham",,2018-06-22,2018,6,22,173,,2018-6-22,,ground,,,,,,,,,adult,,,,,papered,"United States",Utah,Grand,,"Beaver Basin",,38.52579,-109.22983,WGS84,309,"38.52579, -109.22983",,,GeoLocate,,,,,,,,,LP-2,,"Gail Everett","2020-05-18 09:09:44",http://creativecommons.org/licenses/by-nc/4.0/,"Natural History Museum of Utah","not-for-profit use only, researchers are requested to let us know when they use our specimen data in publications",urn:uuid:bea7caf6-f0ee-43bc-b1ff-2ff430cb6084,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=40076947
40076948,UMNH,ENT,UMNH,11991258-201f-460d-a69b-1ab112a01cf3,PreservedSpecimen,614dc236-dbe2-407b-a2ea-e9654e43c542,UMNH.ent.0076650,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",296035,"(Reakirt, 1866)",Pontia,occidentalis,,,,,,,,,,"T.B. Graham",,2018-06-22,2018,6,22,173,,2018-6-22,,,,,,,"Silene acculis",,,,adult,,,,,papered,"United States",Utah,Grand,,"Beaver Basin",,38.52579,-109.22983,WGS84,309,"38.52579, -109.22983",,,GeoLocate,,,,,,,,,LP-2,,"Gail Everett","2020-05-18 09:09:44",http://creativecommons.org/licenses/by-nc/4.0/,"Natural History Museum of Utah","not-for-profit use only, researchers are requested to let us know when they use our specimen data in publications",urn:uuid:614dc236-dbe2-407b-a2ea-e9654e43c542,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=40076948
40076949,UMNH,ENT,UMNH,11991258-201f-460d-a69b-1ab112a01cf3,PreservedSpecimen,4441472f-ac87-48fe-be91-56f65bbfe7de,UMNH.ent.0076651,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",296035,"(Reakirt, 1866)",Pontia,occidentalis,,,,,,,,,,"T.B. Graham",,2018-06-22,2018,6,22,173,,2018-6-22,,,,,,,Potentilla,,,,adult,,,,,papered,"United States",Utah,Grand,,"Beaver Basin",,38.52579,-109.22983,WGS84,309,"38.52579, -109.22983",,,GeoLocate,,,,,,,,,LP-2,,"Gail Everett","2020-05-18 09:09:44",http://creativecommons.org/licenses/by-nc/4.0/,"Natural History Museum of Utah","not-for-profit use only, researchers are requested to let us know when they use our specimen data in publications",urn:uuid:4441472f-ac87-48fe-be91-56f65bbfe7de,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=40076949
40076950,UMNH,ENT,UMNH,11991258-201f-460d-a69b-1ab112a01cf3,PreservedSpecimen,cdf7e135-32f5-4daf-91d2-336f25dca06d,UMNH.ent.0076652,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",296035,"(Reakirt, 1866)",Pontia,occidentalis,,,,,,,,,,"T.B. Graham",,2018-06-22,2018,6,22,173,,2018-6-22,,"foliage (grass)",,,,,,,,,adult,,,,,papered,"United States",Utah,Grand,,"Beaver Basin",,38.52579,-109.22983,WGS84,309,"38.52579, -109.22983",,,GeoLocate,,,,,,,,,LP-2,,"Gail Everett","2020-05-18 09:09:44",http://creativecommons.org/licenses/by-nc/4.0/,"Natural History Museum of Utah","not-for-profit use only, researchers are requested to let us know when they use our specimen data in publications",urn:uuid:cdf7e135-32f5-4daf-91d2-336f25dca06d,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=40076950
40076951,UMNH,ENT,UMNH,11991258-201f-460d-a69b-1ab112a01cf3,PreservedSpecimen,8aaf6f19-d887-4ac9-acc4-7b0eddd1eea9,UMNH.ent.0076653,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",296035,"(Reakirt, 1866)",Pontia,occidentalis,,,,,,,,,,"T.B. Graham",,2018-06-23,2018,6,23,174,,2018-6-23,,,,,,,"Draba aurea",,,,adult,,,,,papered,"United States",Utah,Grand,,"Beaver Basin",,38.52579,-109.22983,WGS84,309,"38.52579, -109.22983",,,GeoLocate,,,,,,,,,LP-2,,"Gail Everett","2020-05-18 09:09:44",http://creativecommons.org/licenses/by-nc/4.0/,"Natural History Museum of Utah","not-for-profit use only, researchers are requested to let us know when they use our specimen data in publications",urn:uuid:8aaf6f19-d887-4ac9-acc4-7b0eddd1eea9,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=40076951
40076952,UMNH,ENT,UMNH,11991258-201f-460d-a69b-1ab112a01cf3,PreservedSpecimen,83c31dd1-6c48-49db-93fd-f2f4b98be711,UMNH.ent.0076654,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",296035,"(Reakirt, 1866)",Pontia,occidentalis,,,,,,,,,,"T.B. Graham",,2018-07-24,2018,7,24,205,,2018-7-24,,,,,,,"Eriogonum flagellius",,,,adult,,,,,papered,"United States",Utah,Grand,,"Beaver Basin",,38.52579,-109.22983,WGS84,309,"38.52579, -109.22983",,,GeoLocate,,,,,,,,,LP-2,,"Gail Everett","2020-05-18 09:09:44",http://creativecommons.org/licenses/by-nc/4.0/,"Natural History Museum of Utah","not-for-profit use only, researchers are requested to let us know when they use our specimen data in publications",urn:uuid:83c31dd1-6c48-49db-93fd-f2f4b98be711,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=40076952
40076953,UMNH,ENT,UMNH,11991258-201f-460d-a69b-1ab112a01cf3,PreservedSpecimen,61b4b0f3-8e45-47ee-89ab-43637e7505c9,UMNH.ent.0076655,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",296035,"(Reakirt, 1866)",Pontia,occidentalis,,,,,,,,,,"T.B. Graham",,2018-07-24,2018,7,24,205,,2018-7-24,,,,,,,"Arnica mollis",,,,adult,,,,,papered,"United States",Utah,Grand,,"Beaver Basin",,38.52579,-109.22983,WGS84,309,"38.52579, -109.22983",,,GeoLocate,,,,,,,,,LP-2,,"Gail Everett","2020-05-18 09:09:44",http://creativecommons.org/licenses/by-nc/4.0/,"Natural History Museum of Utah","not-for-profit use only, researchers are requested to let us know when they use our specimen data in publications",urn:uuid:61b4b0f3-8e45-47ee-89ab-43637e7505c9,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=40076953
40076954,UMNH,ENT,UMNH,11991258-201f-460d-a69b-1ab112a01cf3,PreservedSpecimen,d0be30ec-1ee7-47f1-b925-ad1c783a285d,UMNH.ent.0076656,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis",296035,"(Reakirt, 1866)",Pontia,occidentalis,,,,,,,,,,"T.B. Graham",,2018-06-23,2018,6,23,174,,2018-6-23,,,,,,,,,,,adult,,,,,papered,"United States",Utah,Grand,,"Beaver Basin",,38.52579,-109.22983,WGS84,309,"38.52579, -109.22983",,,GeoLocate,,,,,,,,,LP-2,,"Gail Everett","2020-05-18 09:09:44",http://creativecommons.org/licenses/by-nc/4.0/,"Natural History Museum of Utah","not-for-profit use only, researchers are requested to let us know when they use our specimen data in publications",urn:uuid:d0be30ec-1ee7-47f1-b925-ad1c783a285d,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=40076954
37127533,MCZ,Ent,"Museum of Comparative Zoology, H",029816b2-ba46-4c89-9ebb-c1c630a0ce7e,PreservedSpecimen,MCZ:Ent:153515,153515,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis (Reakirt, 1866)",,"(Reakirt, 1866)",,,,,"[no agent data]",,,,,,,"Josephine B. Winter, William D. Winter",,1977-07-27,1977,7,27,208,,"27 July 1977","life stage: Adult; verbatim label transcription: Colo., Lake Co. Fremont Pass 11300' 27 July 1977 WD & J Winter, Coll.",,,,,"{""life stage"":""Adult"", ""verbatim label transcription"":""Colo., Lake Co. Fremont Pass 11300' 27 July 1977 WD & J Winter, Coll. ""}",,,,,,,1,,,"whole animal (pinned)","United States",Colorado,Lake,,"Fremont Pass",,39.362926,-106.189779,WGS84,3592,,"Patrick McCormack",GEOLocate,GEOLocate,,,3444,3444,,,,"11300-11300 ft","in collection",,,"2022-05-31 22:11:19",http://creativecommons.org/licenses/by-nc/4.0/,"President and Fellows of Harvard College","The publisher and rights holder of this work is Museum of Comparative Zoology, Harvard University. Copyright © 2018 President and Fellows of Harvard College, Some Rights Reserved. This work is licensed under a Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.",urn:uuid:1fab128f-e96b-4b3c-9ae6-38dff8125b49,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=37127533
37129979,MCZ,Ent,"Museum of Comparative Zoology, H",029816b2-ba46-4c89-9ebb-c1c630a0ce7e,PreservedSpecimen,MCZ:Ent:210331,210331,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis (Reakirt, 1866)",,"(Reakirt, 1866)",,,,,"[no agent data]",,,,,,,"David J. Lohman",,1997-06-22,1997,6,22,173,,"22 VI 1997","verbatim label transcription: Airstrip, Crested Butte, CO Gunnison Co., USA 22 VI 1997 D. Lohman|Pieris occidentalis (Reakirt) Det. D. Lohman 1997",,,,,"{""verbatim label transcription"":""Airstrip, Crested Butte, CO Gunnison Co., USA 22 VI 1997 D. Lohman|Pieris occidentalis (Reakirt) Det. D. Lohman 1997""}",,,,,,,1,,,"whole animal (pinned)","United States",Colorado,Gunnison,,"Crested Butte, airstrip",,38.869715,-106.964649,WGS84,1542,,"Patrick McCormack",GEOLocate,GEOLocate,,,,,,,,,"in collection",,,"2022-05-31 22:05:47",http://creativecommons.org/licenses/by-nc/4.0/,"President and Fellows of Harvard College","The publisher and rights holder of this work is Museum of Comparative Zoology, Harvard University. Copyright © 2018 President and Fellows of Harvard College, Some Rights Reserved. This work is licensed under a Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.",urn:uuid:c1971610-3863-4060-b8b1-7e1e4c1ca714,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=37129979
37131179,MCZ,Ent,"Museum of Comparative Zoology, H",029816b2-ba46-4c89-9ebb-c1c630a0ce7e,PreservedSpecimen,MCZ:Ent:210333,210333,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis (Reakirt, 1866)",,"(Reakirt, 1866)",,,,,"[no agent data]",,,,,,,"David J. Lohman",,1997-06-21,1997,6,21,172,,"21 VI 1997","verbatim label transcription: RMBL Townasite, Gothic, CO Gunnison Co., USA 21 VI 1997 D. Lohman|Pieris occidentalis (Reakirt) Det. D. Lohman 1997",,,,,"{""verbatim label transcription"":""RMBL Townasite, Gothic, CO Gunnison Co., USA 21 VI 1997 D. Lohman|Pieris occidentalis (Reakirt) Det. D. Lohman 1997 ""}",,,,,,,1,,,"whole animal (pinned)","United States",Colorado,Gunnison,,"Gothic, Naked Hills, Rocky Mountain Biological Laboratory",,38.959291,-106.987365,WGS84,556,,"Patrick McCormack",GEOLocate,GEOLocate,,,,,,,,,"in collection",,,"2022-06-21 11:05:51",http://creativecommons.org/licenses/by-nc/4.0/,"President and Fellows of Harvard College","The publisher and rights holder of this work is Museum of Comparative Zoology, Harvard University. Copyright © 2018 President and Fellows of Harvard College, Some Rights Reserved. This work is licensed under a Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.",urn:uuid:484fa84f-bb23-46eb-b1e4-8362242706dc,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=37131179
37131280,MCZ,Ent,"Museum of Comparative Zoology, H",029816b2-ba46-4c89-9ebb-c1c630a0ce7e,PreservedSpecimen,MCZ:Ent:210332,210332,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis (Reakirt, 1866)",,"(Reakirt, 1866)",,,,,"[no agent data]",,,,,,,"David J. Lohman",,1997-06-24,1997,6,24,175,,"24 VI 1997","verbatim label transcription: RMBL Naked Hills, Gothic, CO Gunnison Co., USA 24 VI 1997 D. Lohman|Pieris occidentalis (Reakirt) Det. D. Lohman 1997",,,,,"{""verbatim label transcription"":""RMBL Naked Hills, Gothic, CO Gunnison Co., USA 24 VI 1997 D. Lohman|Pieris occidentalis (Reakirt) Det. D. Lohman 1997""}",,,,,,,1,,,"whole animal (pinned)","United States",Colorado,Gunnison,,"Gothic, Naked Hills, Rocky Mountain Biological Laboratory",,38.959291,-106.987365,WGS84,556,,"Patrick McCormack",GEOLocate,GEOLocate,,,,,,,,,"in collection",,,"2022-06-01 21:00:52",http://creativecommons.org/licenses/by-nc/4.0/,"President and Fellows of Harvard College","The publisher and rights holder of this work is Museum of Comparative Zoology, Harvard University. Copyright © 2018 President and Fellows of Harvard College, Some Rights Reserved. This work is licensed under a Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.",urn:uuid:9d5d8714-ad42-4bee-acff-5b08aeb59eff,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=37131280
37133390,MCZ,Ent,"Museum of Comparative Zoology, H",029816b2-ba46-4c89-9ebb-c1c630a0ce7e,PreservedSpecimen,MCZ:Ent:125536,125536,"additional number=Unknown:80.",Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis (Reakirt, 1866)",,"(Reakirt, 1866)",,,,,"[no agent data]",,,,,,,"John L. Sperry, Grace H. Sperry",,1939-03-25,1939,3,25,84,,Mar.25.39,"collection: C. P. Kimball Collection; verbatim label transcription: Collected by Grace H. and John L. Sperry Mar.25.39 Morongo Val. Cal.|C.P. Kimball collection|80|80. Pieris sisymbrii Bdv.",,,,,"{""collection"":""C. P. Kimball Collection"", ""verbatim label transcription"":""Collected by Grace H. and John L. Sperry Mar.25.39 Morongo Val. Cal.|C.P. Kimball collection|80|80. Pieris sisymbrii Bdv.""}",,,,,,,1,,,"whole animal (pinned)","United States",California,"San Bernardino",,"Morongo Valley",,34.082791,-116.523855,WGS84,8840,,"Toby Shaya",GEOLocate,GEOLocate,,,,,,,,,"in collection",,,"2022-05-31 22:11:15",http://creativecommons.org/licenses/by-nc/4.0/,"President and Fellows of Harvard College","The publisher and rights holder of this work is Museum of Comparative Zoology, Harvard University. Copyright © 2018 President and Fellows of Harvard College, Some Rights Reserved. This work is licensed under a Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.",urn:uuid:484a258b-aecf-4e4a-90f3-f136ee9021c4,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=37133390
37135362,MCZ,Ent,"Museum of Comparative Zoology, H",029816b2-ba46-4c89-9ebb-c1c630a0ce7e,PreservedSpecimen,MCZ:Ent:153517,153517,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis (Reakirt, 1866)",,"(Reakirt, 1866)",,,,,"[no agent data]",,,,,,,"Josephine B. Winter, William D. Winter",,1977-07-27,1977,7,27,208,,"27 July 1977","collection: W. D. & J. Winter; verbatim label transcription: Colo., Lake Co. Fremont Pass 11300' 27 July 1977 WD & J Winter, Coll.",,,,,"{""collection"":""W. D. & J. Winter"", ""verbatim label transcription"":""Colo., Lake Co. Fremont Pass 11300' 27 July 1977 WD & J Winter, Coll. ""}",,,,,,,1,,,"whole animal (pinned)","United States",Colorado,Lake,,"Fremont Pass",,39.362926,-106.189779,WGS84,3592,,"Patrick McCormack",GEOLocate,GEOLocate,,,3444,3444,,,,"11300-11300 ft","in collection",,,"2022-05-31 22:11:19",http://creativecommons.org/licenses/by-nc/4.0/,"President and Fellows of Harvard College","The publisher and rights holder of this work is Museum of Comparative Zoology, Harvard University. Copyright © 2018 President and Fellows of Harvard College, Some Rights Reserved. This work is licensed under a Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.",urn:uuid:72ba8beb-c209-42e0-aa3f-063f13309b06,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=37135362
37135363,MCZ,Ent,"Museum of Comparative Zoology, H",029816b2-ba46-4c89-9ebb-c1c630a0ce7e,PreservedSpecimen,MCZ:Ent:153518,153518,,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis (Reakirt, 1866)",,"(Reakirt, 1866)",,,,,"[no agent data]",,,,,,,"William D. Winter",,1980-07-22,1980,7,22,204,,"22 July 1980","collection: W. D. & J. Winter; verbatim label transcription: COLO. Larimer Co. Cache la Poudre Cyn. 22 July 1980 W. D. Winter, Coll.",,,,,"{""collection"":""W. D. & J. Winter"", ""verbatim label transcription"":""COLO. Larimer Co. Cache la Poudre Cyn. 22 July 1980 W. D. Winter, Coll.""}",,,,,,,1,,,"whole animal (pinned)","United States",Colorado,Larimer,,"Cache la Poudre Canyon",,40.698827,-105.533521,WGS84,27067,,"Patrick McCormack",GEOLocate,GEOLocate,,,,,,,,,"in collection",,,"2022-06-21 11:06:01",http://creativecommons.org/licenses/by-nc/4.0/,"President and Fellows of Harvard College","The publisher and rights holder of this work is Museum of Comparative Zoology, Harvard University. Copyright © 2018 President and Fellows of Harvard College, Some Rights Reserved. This work is licensed under a Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.",urn:uuid:90109e23-a0dc-4e39-8b98-d6cdf94fcb00,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=37135363
37135366,MCZ,Ent,"Museum of Comparative Zoology, H",029816b2-ba46-4c89-9ebb-c1c630a0ce7e,PreservedSpecimen,MCZ:Ent:153521,153521,"additional number= Additional Number:MCZ Butterfly Exhibit 2000, 137.13 29",Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,"Pontia occidentalis (Reakirt, 1866)",,"(Reakirt, 1866)",,,,,"[no agent data]",,,,,,,"William D. Winter",,1982-07-10,1982,7,10,191,,"10 July 1982","collection: W. D. & J. Winter; verbatim label transcription: COLO. Lake Co. 5 of Climax 10 July 1982 W.D. Winter, Coll. |MCZ Butterfly Exhibit 2000 137.13 29",,,,,"{""collection"":""W. D. & J. Winter"", ""verbatim label transcription"":""COLO. Lake Co. 5 of Climax 10 July 1982 W.D. Winter, Coll. |MCZ Butterfly Exhibit 2000 137.13 29""}",,,,,,,1,,,"whole animal (pinned)","United States",Colorado,Lake,,"South of Climax",,39.327726,-106.189127,WGS84,4388,,"Patrick McCormack",GEOLocate,GEOLocate,,,,,,,,,"in collection",,,"2022-06-21 11:05:40",http://creativecommons.org/licenses/by-nc/4.0/,"President and Fellows of Harvard College","The publisher and rights holder of this work is Museum of Comparative Zoology, Harvard University. Copyright © 2018 President and Fellows of Harvard College, Some Rights Reserved. This work is licensed under a Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.",urn:uuid:12371480-9af7-488b-94a4-f5f59d5e542d,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=37135366
