coreid,abcd:typifiedName,aec:associatedTaxa,ala:photographer,ala:species,ala:subfamily,ala:subspecies,ala:superfamily,chrono:ChronometricAge,dc:language,dc:rights,dc:type,dcterms:accessRights,dcterms:bibliographicCitation,dcterms:language,dcterms:license,dcterms:modified,dcterms:references,dcterms:rights,dcterms:rightsHolder,dcterms:source,dcterms:type,dwc:Identification,dwc:MeasurementOrFact,dwc:ResourceRelationship,dwc:VerbatimEventDate,dwc:acceptedNameUsage,dwc:acceptedNameUsageID,dwc:accessRights,dwc:associatedMedia,dwc:associatedOccurrences,dwc:associatedOrganisms,dwc:associatedReferences,dwc:associatedSequences,dwc:associatedTaxa,dwc:basisOfRecord,dwc:bed,dwc:behavior,dwc:caste,dwc:catalogNumber,dwc:class,dwc:classs,dwc:collectionCode,dwc:collectionID,dwc:continent,dwc:coordinatePrecision,dwc:coordinateUncertaintyInMeters,dwc:country,dwc:countryCode,dwc:county,dwc:cultivarEpithet,dwc:dataGeneralizations,dwc:datasetID,dwc:datasetName,dwc:dateIdentified,dwc:day,dwc:decimalLatitude,dwc:decimalLongitude,dwc:degreeOfEstablishment,dwc:disposition,dwc:dynamicProperties,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,dwc:endDayOfYear,dwc:establishmentMeans,dwc:eventDate,dwc:eventID,dwc:eventRemarks,dwc:eventTime,dwc:family,dwc:fieldNotes,dwc:fieldNumber,dwc:footprintSRS,dwc:footprintSpatialFit,dwc:footprintWKT,dwc:formation,dwc:genericName,dwc:genus,dwc:geodeticDatum,dwc:geologicalContextID,dwc:georeferenceProtocol,dwc:georeferenceRemarks,dwc:georeferenceSources,dwc:georeferenceVerificationStatus,dwc:georeferencedBy,dwc:georeferencedDate,dwc:group,dwc:habitat,dwc:higherClassification,dwc:higherGeography,dwc:higherGeographyID,dwc:highestBiostratigraphicZone,dwc:identificationID,dwc:identificationQualifier,dwc:identificationReferences,dwc:identificationRemarks,dwc:identificationVerificationStatus,dwc:identifiedBy,dwc:identifiedByID,dwc:individualCount,dwc:informationWithheld,dwc:infragenericEpithet,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,dwc:island,dwc:islandGroup,dwc:kingdom,dwc:language,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lifeStage,dwc:lithostratigraphic,dwc:lithostratigraphicTerms,dwc:locality,dwc:locationAccordingTo,dwc:locationID,dwc:locationRemarks,dwc:lowestBiostratigraphicZone,dwc:materialSampleID,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:modified,dwc:month,dwc:municipality,dwc:nameAccordingTo,dwc:nameAccordingToID,dwc:namePublishedIn,dwc:namePublishedInID,dwc:namePublishedInYear,dwc:nomenclaturalCode,dwc:nomenclaturalStatus,dwc:occurrenceDetails,dwc:occurrenceID,dwc:occurrenceRemarks,dwc:occurrenceStatus,dwc:order,dwc:organismID,dwc:organismName,dwc:organismQuantity,dwc:organismQuantityType,dwc:organismRemarks,dwc:organismScope,dwc:originalNameUsage,dwc:otherCatalogNumbers,dwc:ownerInstitutionCode,dwc:parentEventID,dwc:parentNameUsage,dwc:parentNameUsageID,dwc:phylum,dwc:pointRadiusSpatialFit,dwc:preparations,dwc:previousIdentifications,dwc:recordNumber,dwc:recordedBy,dwc:recordedByID,dwc:relatedResourceID,dwc:relationshipOfResource,dwc:relationshipRemarks,dwc:reproductiveCondition,dwc:rights,dwc:rightsHolder,dwc:sampleSizeValue,dwc:samplingEffort,dwc:samplingProtocol,dwc:scientificName,dwc:scientificNameAuthorship,dwc:scientificNameID,dwc:sex,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:subfamily,dwc:subgenus,dwc:subtribe,dwc:superfamily,dwc:taxonConceptID,dwc:taxonID,dwc:taxonRank,dwc:taxonRemarks,dwc:taxonomicStatus,dwc:tribe,dwc:typeStatus,dwc:verbatimCoordinateSystem,dwc:verbatimCoordinates,dwc:verbatimDepth,dwc:verbatimElevation,dwc:verbatimEventDate,dwc:verbatimIdentification,dwc:verbatimLabel,dwc:verbatimLatitude,dwc:verbatimLocality,dwc:verbatimLongitude,dwc:verbatimSRS,dwc:verbatimTaxonRank,dwc:vernacularName,dwc:vitality,dwc:waterBody,dwc:year,flag_encoding_error,gbif:Identifier,gbif:Reference,gbif:identifiedByID,gbif:recordedByID,idigbio:recordId,obis:ExtendedMeasurementOrFact,symbiota:paleo-element,symbiota:paleo-eon,symbiota:paleo-epoch,symbiota:paleo-era,symbiota:paleo-period,symbiota:paleo-stage,symbiota:recordEnteredBy,symbiota:recordID,symbiota:verbatimScientificName,taxonRankID,zan:ChronometricDate
4368cec1-1c29-4648-a755-764fb364637b,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2018-01-26 11:34:49,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=31465957,,"Virginia Tech, Department of Entomology",,,,,,,,,,,,,,,,PreservedSpecimen,,,,VTEC000002128,Insecta,,VTEC,cbb0e637-c014-4f09-99a1-37d1bbfdfb70,,,37855,USA,,Suffolk City,,,,,,5,36.701843,-76.634046,,,,,,,,,,,1967-04-05,,,,Pieridae,,,,,,,,Pieris,WGS84,,,,GeoLocate,,GG Schiermeyer,,,,,,,,,,,,,,,1,,,,VPI,,,,Animalia,,,,,,,Adult,,,,,,,,,,,,,,,4,,,,,,,,,,2080a0a9-ba0e-467b-af83-612707696c03,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,P. A. Gati,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,95,Virginia,,,,,,156015,,,,,,,,,,,,,,,,,,,,,1967,,,,,,urn:uuid:2080a0a9-ba0e-467b-af83-612707696c03,,,,,,,,SGrant,,,,
f1e3283c-934e-4b3f-8d9b-5bffde7c442c,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,not-for-profit use only,,,,2017-03-28 10:18:53,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=26105895,,Davidson College,,,,,,,,,,,,,,,,PreservedSpecimen,,,,DCEC00662,Insecta,,DCEC,0006a383-40ab-41dc-887f-617c97c490f6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,,,,,,,,,,Kyhl Austin,,,,,,DCH,,,,Animalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08f01dc7-4a9d-4869-baa7-8b78f9d375bf,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,,,,,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,,,,,,,,156015,,,,,,,",",,,,,,,,,,,,,,,,,,,,urn:uuid:08f01dc7-4a9d-4869-baa7-8b78f9d375bf,,,,,,,,,,,,
3fb8347b-ce29-434c-aa65-be05a7edcdac,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2018-01-24 11:40:46,https://ecdysis.org/collections/individual/index.php?occid=1726160,,"Virginia Tech, Department of Entomology",,,,,,,,,,,,,,,,PreservedSpecimen,,,,VTEC000002129,Insecta,,VTEC,71cf02fb-35ac-4d6f-955a-8996120e7627,,,4585,United States,,,,,,,,8,37.378469,-79.806983,,,,,,,,,,,1966-05-08,,,,Pieridae,,,,,,,,Pieris,WGS84,,,,GeoLocate,,P. Shorter,,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,1,,,,VPI,,,,Animalia,,,,,,,Adult,,,Blue Ridge Parkway,,,,,,,,,,,,5,,,,,,,,,,496c0279-532b-468f-9f06-4ac544a088f3,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,P. A. Gati,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,128,Virginia,,,,,,156015,Species,,,,,,,,,1966-5-8,,,,,,,,,,,1966,,,,,,,,,,,,,,SGrant,2138e069-b30f-46a1-81bc-feba2f056781,,,
d6bb9128-93e3-4511-bba4-44769181bd52,,,,,,,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,,2020-10-15 00:00:00,https://ecdysis.org/collections/individual/index.php?occid=2270861,,Luther College,,,,,,,,,,,,,,,,PreservedSpecimen,,,,LCDI-LERC-08983,Insecta,,LERC,0a2d1691-227d-402d-82e0-47cdfd569a6f,,,,United States,,Allamakee,,,,,,6,43.371,-91.578833,,,,,,,,,,,2013-08-06,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,Hill Prairie,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,Nicole Powers,,,,,,LCDI,,,,Animalia,,,,,,,,,,Heritage Valley,,,owned by Iowa Natural Heritage Foundation,,,,,,,,,8,,,,,,,,,,553f9025-2e18-4e16-89ac-be56c59b9dcc,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,,,,Kirk J. Larsen,,,,,,,,,,Butterfly Net,Pieris rapae,"(Linnaeus, 1758)",,,rapae,218,Iowa,,,,,,156015,Species,,,,,,"43Â° 22.26' N, 91Â° 34.73' W",,,8/6/2013,,,,,,,,,,,2013,,,,,,,,,,,,,,,f009bc85-1a23-4c1e-94f3-601b30051b86,,,
4da25d68-c363-4a5a-984e-8a74bc699c61,,,,,,,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,,2021-10-16 04:34:38,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57392631,,San Diego Natural History Museum,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM211311,Insecta,,SDMC,adfa0ab3-b6b7-45bb-8f0d-c36b097b6bd4,,,,United States,,San Diego,,,,,,29,,,,,,,,,,,,,1947-08-29,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,Mahogany Canyon,,,,,,,,,,,,8,,,,,,,,,,cee7b119-58ec-4a8e-a560-a2e5d0644e56,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,R.W. Breedlove,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,Female,rapae,241,California,,,,,,156015,,,,,,,,,,AUG 29 '47,,,,,,,,,,,1947,,,,,,urn:uuid:cee7b119-58ec-4a8e-a560-a2e5d0644e56,,,,,,,,,,,,
b96f2efc-b003-468b-889f-a649321c7f48,,,,,,,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,,2021-10-18 19:54:13,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57392632,,San Diego Natural History Museum,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM211316,Insecta,,SDMC,adfa0ab3-b6b7-45bb-8f0d-c36b097b6bd4,,,,United States,,Hawaii,,,,,,17,,,,,,,,,,,,,1962-04-17,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,Naalehu,,,,,,,,,,,,4,,,,,,,,,,89926920-cc0e-4a12-842b-f1f31dc98fc2,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,107,Hawaii,,,,,,156015,,,,,,,,,,IV-17-1962,,,,,,,,,,,1962,,,,,,urn:uuid:89926920-cc0e-4a12-842b-f1f31dc98fc2,,,,,,,,,,,,
fd04c57b-bb30-41bd-808d-6b5e3a42bac8,,,,,,,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,,2021-10-15 03:00:15,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57392652,,San Diego Natural History Museum,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM211341,Insecta,,SDMC,adfa0ab3-b6b7-45bb-8f0d-c36b097b6bd4,,,,United States,,San Diego,,,,,,31,,,,,,,,,,,,,1975-08-31,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,Capitan Dam,,,,,,,,,,,,8,,,,,,,,,,869108f3-a75f-4f30-8221-3814a18aca13,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,J. Stoddard,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,243,California,,,,,,156015,,,,,,,,,,31 August 1975,,,,,,,,,,,1975,,,,,,urn:uuid:869108f3-a75f-4f30-8221-3814a18aca13,,,,,,,,,,,,
22e05f12-5e93-4a70-a278-094b596ba044,,,,,,,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,,2021-10-14 05:12:56,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57392661,,San Diego Natural History Museum,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM211322,Insecta,,SDMC,adfa0ab3-b6b7-45bb-8f0d-c36b097b6bd4,,,,United States,,San Diego,,,,,,20,,,,,,,,,,,,,1981-09-20,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,"Stella Street at Bay Boulevard, Otay",,,,,,,,,,,,9,,,,,,,,,,761e7a71-7bde-46a5-874e-8b9a3b73aabc,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,S.E. Haskins | M. Marika,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,263,California,,,,,,156015,,,,,,,,,,SEPT-20-1981,,,,,,,,,,,1981,,,,,,urn:uuid:761e7a71-7bde-46a5-874e-8b9a3b73aabc,,,,,,,,,,,,
9a70e2e7-98f4-43b2-aa08-66b254d8b8d3,,,,,,,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,,2021-10-18 19:36:03,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57392653,,San Diego Natural History Museum,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM211320,Insecta,,SDMC,adfa0ab3-b6b7-45bb-8f0d-c36b097b6bd4,,,,United States,,San Diego,,,,,,,,,,,,,,,,,,,1975-12-00,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,"South of San Diego, east of Imperial Boulevard",,,,,,,,,,,,12,,,,,,,,,,f44260ab-7a2c-4ae1-af45-30e01a867004,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,,California,,,,,,156015,,,,,,,,,,DEC. 1975,,,,,,,,,,,1975,,,,,,urn:uuid:f44260ab-7a2c-4ae1-af45-30e01a867004,,,,,,,,,,,,
8bc54bc1-3eca-44b7-a550-6f1df76c8b99,,,,,,,,,,http://creativecommons.org/licenses/by-nc/4.0/,,"not-for-profit use only, researchers are requested to let us know when they use our specimen data in publications",,,,2015-10-19 14:58:16,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=18400078,,Natural History Museum of Utah,,,,,,,,,,,,,,,"Cardaria draba, rear same",PreservedSpecimen,,,,UMNH.ent.0042324,Insecta,,ENT,11991258-201f-460d-a69b-1ab112a01cf3,,,305,United States,,Salt Lake,,,,,,22,40.7177,-112.090966,,11/WPi-10,,,,,,,,,2005-04-22,,,,Pieridae,,,,,,,,Pieris,WGS84,,,,GeoLocate,,,,,,,,,,,,,,,,,,,,,UMNH,,,,Animalia,,,,,,,adult,,,Magna,,,,,,,,,,1295,,4,,,,,,,,,,fb75a3b1-f2cf-43e6-8f71-18bfeb08e00c,ex F 27 Mar 2005,,Lepidoptera,,,,,,,,,UMNH,,,,Arthropoda,,pinned,,,Jacque Wolfe,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,M,rapae,112,Utah,,,,,,156015,,,,,,,jct 8400W & UT-201,,4250 ft,2005-4-22,,,,,,,,,,,2005,,,,,,urn:uuid:fb75a3b1-f2cf-43e6-8f71-18bfeb08e00c,,,,,,,,Gail Everett,,,,
bcafb8de-9d69-4b37-9fc6-1d93c4f75fd4,,,,,,,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,,2022-03-12 04:39:03,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=59949716,,San Diego Natural History Museum,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM227886,Insecta,,SDMC,adfa0ab3-b6b7-45bb-8f0d-c36b097b6bd4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,,,,,,,,,,N.M. Shorey,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,,,,,,,,,,,,,,,,,,,,,,,218ea453-cc0f-421c-9910-7cc3f4238cb8,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,23,,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,,,,,,,,156015,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:uuid:218ea453-cc0f-421c-9910-7cc3f4238cb8,,,,,,,,,,,,
0f303f51-89c7-4802-80e4-af8a82192ade,,,,,,,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,,2021-10-16 04:19:43,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57392647,,San Diego Natural History Museum,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM211327,Insecta,,SDMC,adfa0ab3-b6b7-45bb-8f0d-c36b097b6bd4,,,,United States,,Allegheny,,,,,,23,,,,,,,,,,,,,1926-07-23,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,Pittsburgh,,,,,,,,,,,,7,,,,,,,,,,6fa37acb-e28f-40af-bfc9-3c7e8705b61b,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,11036,,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,204,Pennsylvania,,,,,,156015,,,,,,,,,,"July 23, 1926",,,,,,,,,,,1926,,,,,,urn:uuid:6fa37acb-e28f-40af-bfc9-3c7e8705b61b,,,,,,,,,,,,
39662dee-06ef-43ea-a995-cd48d3470ab8,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2021-06-23 08:07:01,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57303288,,"Virginia Tech, Department of Entomology",,,,,,,,,,,,,,,,PreservedSpecimen,,,,VTEC000006684,Insecta,,VTEC,cbb0e637-c014-4f09-99a1-37d1bbfdfb70,,,608679,British Isles,,,,,,,,,53.762231,-4.635742,,,,,,,,,,,,,,,Pieridae,,,,,,,,Pieris,WGS84,,,,GeoLocate,,B. L. Connors,,,,,,,,,,,,,,,1,,,,VPI,,,,Animalia,,,,,,,Adult,,,,,,,,,,,,,,,,,,,,,,,,,a4712c9f-df9f-4f05-aadf-38341828c469,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,pinned specimen,,,,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,Female,rapae,,,,,,,,156015,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:uuid:a4712c9f-df9f-4f05-aadf-38341828c469,,,,,,,,,,,,
0ab5ab45-b737-4ffa-a5fa-79cad88390d5,,,,,,,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,,2021-10-18 17:29:16,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57392643,,San Diego Natural History Museum,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM211804,Insecta,,SDMC,adfa0ab3-b6b7-45bb-8f0d-c36b097b6bd4,,,,United States,,Inyo,,,,,,1,,,,,,,,,,,,,1981-08-01,,,,Pieridae,,,,,,,,Pieris,,,,,,,,,,,,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,"White Mountains, Batchelder Springs",,,,,,,,,,,,8,,,,,,,,,,0c6b9cee-1916-4834-ad40-f1ad87058145,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,Faulkner | Brown,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,213,California,,,,,,156015,,,,,,,,,,1 August 1981,,,,,,,,,,,1981,,,,,,urn:uuid:0c6b9cee-1916-4834-ad40-f1ad87058145,,,,,,,,,,,,
60e746de-4ac7-4ce8-94a1-1b961ec7cf4e,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2018-01-29 14:26:06,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=31474028,,"Virginia Tech, Department of Entomology",,,,,,,,,,,,,,,,PreservedSpecimen,,,,VTEC000002160,Insecta,,VTEC,cbb0e637-c014-4f09-99a1-37d1bbfdfb70,,,28201,USA,,Montgomery,,,,,,5,37.174246,-80.386994,,,,,,,,,,,1975-05-05,,,,Pieridae,,,,,,,,Pieris,WGS84,,,,GeoLocate,,GG Schiermeyer,,,,,,,,,,,,,,,1,,,,VPI,,,,Animalia,,,,,,,Adult,,,,,,,,,,,,,,,5,,,,,,,,,,f97a66bd-3558-4d0a-b1bc-bd3852603ae8,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,M. Parrella,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,125,Virginia,,,,,,156015,,,,,,,,,,,,,,,,,,,,,1975,,,,,,urn:uuid:f97a66bd-3558-4d0a-b1bc-bd3852603ae8,,,,,,,,SGrant,,,,
e7e442c4-da11-4d95-9064-6fd5d1f59698,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2018-01-22 14:06:07,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=31461285,,"Virginia Tech, Department of Entomology",,,,,,,,,,,,,,,,PreservedSpecimen,,,,VTEC000002726,Insecta,,VTEC,cbb0e637-c014-4f09-99a1-37d1bbfdfb70,,,6618,USA,,Montgomery,,,,,,27,37.229573,-80.413939,,,,,,,,,,,1960-04-27,,,,Pieridae,,,,,,,,Pieris,WGS84,,,,GeoLocate,,GG Schiermeyer,,,,,,,,,,,,,,,1,,,,VPI,,,,Animalia,,,,,,,Adult,,,Blacksburg,,,,,,,,,,,,4,,,,,,,,,,8c6d74d9-f438-4c5b-a279-a086f4744531,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,G. Crenshaw,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,118,Virginia,,,,,,156015,,,,,,,,,,,,,,,,,,,,,1960,,,,,,urn:uuid:8c6d74d9-f438-4c5b-a279-a086f4744531,,,,,,,,SGrant,,,,
3001f157-2a4a-4cdc-86fb-daa368a0548b,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2018-01-22 14:15:44,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=31461294,,"Virginia Tech, Department of Entomology",,,,,,,,,,,,,,,,PreservedSpecimen,,,,VTEC000002727,Insecta,,VTEC,cbb0e637-c014-4f09-99a1-37d1bbfdfb70,,,3036,USA,,Frederick,,,,,,,39.18566,-78.163334,,,,,,,,,,,1936-04-00,,,,Pieridae,,,,,,,,Pieris,WGS84,,,,GeoLocate,,GG Schiermeyer,,,,,,,,,,,,,,,1,,,,VPI,,,,Animalia,,,,,,,Adult,,,Winchester,,,,,,,,,,,,4,,,,,,,,,,721d4d5d-eb94-4d56-bf18-d94d956ffa86,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,Male,rapae,,Virginia,,,,,,156015,,,,,,,,,,,,,,,,,,,,,1936,,,,,,urn:uuid:721d4d5d-eb94-4d56-bf18-d94d956ffa86,,,,,,,,SGrant,,,,
3251d677-308b-4de3-a5a9-ace08e486254,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2018-01-26 14:07:18,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=31466103,,"Virginia Tech, Department of Entomology",,,,,,,,,,,,,,,,PreservedSpecimen,,,,VTEC000002146,Insecta,,VTEC,cbb0e637-c014-4f09-99a1-37d1bbfdfb70,,,36307,USA,,Mingo,,,,,,3,37.726404,-82.134761,,,,,,,,,,,1964-05-03,,,,Pieridae,,,,,,,,Pieris,WGS84,,,,GeoLocate,,GG Schiermeyer,,,,,,,,,,,,,,,1,,,,VPI,,,,Animalia,,,,,,,Adult,,,,,,,,,,,,,,,5,,,,,,,,,,b82cec5e-4392-40cc-9386-3c97dfc2875c,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,D. Vest,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,124,West Virginia,,,,,,156015,,,,,,,,,,,,,,,,,,,,,1964,,,,,,urn:uuid:b82cec5e-4392-40cc-9386-3c97dfc2875c,,,,,,,,SGrant,,,,
30d0e552-08cd-443c-9983-23251003f8a5,,,,,,,,,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,,2024-03-26 14:03:29,https://ecdysis.org/collections/individual/index.php?occid=1681113,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,,SDNHM211330,Insecta,,SDMC,1f9cd5d3-c732-4ee9-b51e-477051bdad49,,,50000,United States,,San Diego,,,,,,12,32.715585,-117.161104,,,,,,,,,,,1949-04-12,,,,Pieridae,,,,,,,,Pieris,,,,Marker placed in Downtown San Diego (city center). Uncertainty extends a 50000 m radius to include all estimated city limits area.,georef batch tool 2022-08-17,reviewed - high confidence,cmojica (2022-08-17 12:19:28),,,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Lepidoptera|Papilionoidea|Pieridae|Pierinae|Pierini|Pierina|Pieris|rapae group,,,,,,,,,,,,,,,SDNHM,,,,Animalia,,,,,,,Adult,,,San Diego,,,,,,,,,,,,4,,,,,,,,,,b8ea4520-0f03-47de-991d-5689e6bd2cbf,,,Lepidoptera,,,,,,,,,,,,,Arthropoda,,Pinned,,,J. Powell,,,,,,,,,,,Pieris rapae,"(Linnaeus, 1758)",,,rapae,102,California,,,,,,156015,Species,,,,,,,,,4/12/49,,,,,,,,,,,1949,,,,,,,,,,,,,,,fc8719fe-0092-44a8-8e55-b54a7aff4329,,,
