coreid,Iptc4xmpExt:CountryName,Iptc4xmpExt:LocationCreated,Iptc4xmpExt:LocationShown,Iptc4xmpExt:ProvinceState,Iptc4xmpExt:WorldRegion,ac:IDofContainingCollection,ac:accessURI,ac:associatedObservationReference,ac:associatedSpecimenReference,ac:attributionLogoURL,ac:bestQualityAccessURI,ac:bestQualityFormat,ac:caption,ac:captureDevice,ac:comments,ac:derivedFrom,ac:digitizationDate,ac:fundingAttribution,ac:furtherInformationURL,ac:goodQualityAccessURI,ac:hasServiceAccessPoint,ac:hashFunction,ac:hashValue,ac:licenseLogoURL,ac:metadataCreator,ac:metadataLanguage,ac:metadataLanguageLiteral,ac:metadataProvider,ac:metadataProviderLiteral,ac:physicalSetting,ac:provider,ac:providerID,ac:providerLiteral,ac:providerManagedID,ac:relatedResourceID,ac:resourceCreationTechnique,ac:serviceExpectation,ac:subjectCategoryVocabulary,ac:subjectOrientation,ac:subjectPart,ac:subtype,ac:subtypeLiteral,ac:tag,ac:taxonCount,ac:taxonCoverage,ac:thumbnailAccessURI,ac:variant,ac:variantLiteral,dc:creator,dc:format,dc:language,dc:rights,dc:source,dc:type,dcterms:accessRights,dcterms:audience,dcterms:available,dcterms:created,dcterms:creator,dcterms:description,dcterms:format,dcterms:identifier,dcterms:language,dcterms:license,dcterms:modified,dcterms:publisher,dcterms:references,dcterms:rights,dcterms:rightsHolder,dcterms:source,dcterms:temporal,dcterms:title,dcterms:type,dwc:Identification,dwc:associatedOccurrences,dwc:associatedTaxa,dwc:basisOfRecord,dwc:catalogNumber,dwc:collectionCode,dwc:collectionID,dwc:coordinateUncertaintyInMeters,dwc:country,dwc:county,dwc:dateIdentified,dwc:day,dwc:decimalLatitude,dwc:decimalLongitude,dwc:eventDate,dwc:family,dwc:genus,dwc:geodeticDatum,dwc:georeferencedBy,dwc:habitat,dwc:higherClassification,dwc:identificationQualifier,dwc:identifiedBy,dwc:institutionCode,dwc:kingdom,dwc:lifeStage,dwc:locality,dwc:minimumElevationInMeters,dwc:month,dwc:municipality,dwc:occurrenceID,dwc:occurrenceRemarks,dwc:order,dwc:otherCatalogNumbers,dwc:phylum,dwc:preparations,dwc:recordNumber,dwc:recordedBy,dwc:scientificName,dwc:scientificNameAuthorship,dwc:sex,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:taxonID,dwc:taxonRank,dwc:verbatimElevation,dwc:vernacularName,dwc:year,exif:PixelXDimension,exif:PixelYDimension,idigbio:OriginalFileName,idigbio:associatedRecordReference,idigbio:associatedRecordsetReference,idigbio:mediaStatus,idigbio:mediaStatusDate,idigbio:recordId,photoshop:Credit,symbiota:recordEnteredBy,symbiota:recordID,xmp:CreateDate,xmp:MetadataDate,xmpRights:Owner,xmpRights:UsageTerms,xmpRights:WebStatement
1cf4351a-2686-46c8-90df-4928dadc4f2b,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:e2268a8b-9eec-4337-8c2c-d32116e07b03/full/!1920,1920/0/default.jpg",,,,,,,,irn:101629,,2011,,,,,,,,,en,,,,,,,,urn:uuid:e2268a8b-9eec-4337-8c2c-d32116e07b03,,,,,,,,,,,,,,,Andrew Stoehr,image/jpeg,,CC0,,StillImage,,,,,Andrew Stoehr,,image/jpeg,urn:uuid:e2268a8b-9eec-4337-8c2c-d32116e07b03,,,,,,CC0,,,,Pieris rapae (YPM ENT 815264). Digital Image: Yale Peabody Museum; photo by Andrew Stoehr 2011,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-21T20:26:42Z,,,http://hdl.handle.net/10079/8931zqj/
c93f7f0d-c09b-4538-9b2b-409e639afb3e,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:7e7a4f43-387f-4c9d-97cd-4b208ff65581/full/!1920,1920/0/default.jpg",,,,,,,,irn:101418,,2011,,,,,,,,,en,,,,,,,,urn:uuid:7e7a4f43-387f-4c9d-97cd-4b208ff65581,,,,,,,,,,,,,,,Andrew Stoehr,image/jpeg,,CC0,,StillImage,,,,,Andrew Stoehr,,image/jpeg,urn:uuid:7e7a4f43-387f-4c9d-97cd-4b208ff65581,,,,,,CC0,,,,Pieris rapae (YPM ENT 815024). Digital Image: Yale Peabody Museum; photo by Andrew Stoehr 2011,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-21T20:26:40Z,,,http://hdl.handle.net/10079/8931zqj/
f4dc4c83-0082-4ff7-abb0-2b67c11b9c9e,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:1bac5f03-d03c-408a-a168-f004fd8740b3/full/!1920,1920/0/default.jpg",,,,,,,,irn:101653,,2011,,,,,,,,,en,,,,,,,,urn:uuid:1bac5f03-d03c-408a-a168-f004fd8740b3,,,,,,,,,,,,,,,Andrew Stoehr,image/jpeg,,CC0,,StillImage,,,,,Andrew Stoehr,,image/jpeg,urn:uuid:1bac5f03-d03c-408a-a168-f004fd8740b3,,,,,,CC0,,,,Pieris rapae (YPM ENT 815178). Digital Image: Yale Peabody Museum; photo by Andrew Stoehr 2011,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-21T20:26:42Z,,,http://hdl.handle.net/10079/8931zqj/
ecaae36b-960b-4ed8-b0a4-31eb70cec537,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:fea9a746-8a90-46cc-8b63-1c26dd05d2cc/full/!1920,1920/0/default.jpg",,,,,,,,irn:101304,,2011,,,,,,,,,en,,,,,,,,urn:uuid:fea9a746-8a90-46cc-8b63-1c26dd05d2cc,,,,,,,,,,,,,,,Andrew Stoehr,image/jpeg,,CC0,,StillImage,,,,,Andrew Stoehr,,image/jpeg,urn:uuid:fea9a746-8a90-46cc-8b63-1c26dd05d2cc,,,,,,CC0,,,,Pieris rapae (YPM ENT 815492). Digital Image: Yale Peabody Museum; photo by Andrew Stoehr 2011,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-21T20:26:39Z,,,http://hdl.handle.net/10079/8931zqj/
eabf294e-4613-486b-b57d-875c93e85b8e,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:d4c52385-ad17-40d7-8046-d2e2d4ecf073/full/!1920,1920/0/default.jpg",,,,,,,,irn:101408,,2011,,,,,,,,,en,,,,,,,,urn:uuid:d4c52385-ad17-40d7-8046-d2e2d4ecf073,,,,,,,,,,,,,,,Andrew Stoehr,image/jpeg,,CC0,,StillImage,,,,,Andrew Stoehr,,image/jpeg,urn:uuid:d4c52385-ad17-40d7-8046-d2e2d4ecf073,,,,,,CC0,,,,Pieris rapae (YPM ENT 815044). Digital Image: Yale Peabody Museum; photo by Andrew Stoehr 2011,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-21T20:26:40Z,,,http://hdl.handle.net/10079/8931zqj/
ac82c596-6fae-455e-a229-d74b5d848e51,,,,,,,https://api.idigbio.org/v2/media/d780fa9dfefc2db35ac7bdc625483beb?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=32481069,,,,,,,,,,,https://api.idigbio.org/v2/media/d780fa9dfefc2db35ac7bdc625483beb?size=webview,,,,,,en,,,,,,,,urn:uuid:d6aa3b51-9722-42d0-9548-d6a13d74ca95,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/d780fa9dfefc2db35ac7bdc625483beb?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/d780fa9dfefc2db35ac7bdc625483beb?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-01 10:49:18,"University of Nevada, Reno, Museum of Natural History",CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
ac82c596-6fae-455e-a229-d74b5d848e51,,,,,,,https://api.idigbio.org/v2/media/abc815654bb6717cdeace16aed693e51?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=32481069,,,,,,,,,,,https://api.idigbio.org/v2/media/abc815654bb6717cdeace16aed693e51?size=webview,,,,,,en,,,,,,,,urn:uuid:4e98ac95-ce56-44d7-a46e-2aeec4a8e9a8,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/abc815654bb6717cdeace16aed693e51?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/abc815654bb6717cdeace16aed693e51?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-01 10:49:18,"University of Nevada, Reno, Museum of Natural History",CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
57fc534f-3c70-4b60-9791-47b5a8fdf6b6,,,,,,,https://api.idigbio.org/v2/media/053b20d60facae54b57837b28433e63a?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=32481078,,,,,,,,,,,https://api.idigbio.org/v2/media/053b20d60facae54b57837b28433e63a?size=webview,,,,,,en,,,,,,,,urn:uuid:70a27f83-0979-4b02-a6ff-de630bbee5df,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/053b20d60facae54b57837b28433e63a?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/053b20d60facae54b57837b28433e63a?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-01 10:49:18,"University of Nevada, Reno, Museum of Natural History",CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
57fc534f-3c70-4b60-9791-47b5a8fdf6b6,,,,,,,https://api.idigbio.org/v2/media/54af41f808a04daf0c8193856a7f7145?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=32481078,,,,,,,,,,,https://api.idigbio.org/v2/media/54af41f808a04daf0c8193856a7f7145?size=webview,,,,,,en,,,,,,,,urn:uuid:610cdbaf-e2cb-43db-b005-c423fe81da28,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/54af41f808a04daf0c8193856a7f7145?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/54af41f808a04daf0c8193856a7f7145?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-01 10:49:18,"University of Nevada, Reno, Museum of Natural History",CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
e50fd7e3-7c28-4119-ac4f-86277a0869dc,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:8cbcf3e4-113d-4919-8812-27ab8a6de34d/full/!1920,1920/0/default.jpg",,,,,,,,irn:101333,,2011,,,,,,,,,en,,,,,,,,urn:uuid:8cbcf3e4-113d-4919-8812-27ab8a6de34d,,,,,,,,,,,,,,,Andrew Stoehr,image/jpeg,,CC0,,StillImage,,,,,Andrew Stoehr,,image/jpeg,urn:uuid:8cbcf3e4-113d-4919-8812-27ab8a6de34d,,,,,,CC0,,,,Pieris rapae (YPM ENT 815206). Digital Image: Yale Peabody Museum; photo by Andrew Stoehr 2011,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-21T20:26:39Z,,,http://hdl.handle.net/10079/8931zqj/
ac318c58-4e00-4287-9407-7c56f5760145,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM211353.jpg,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57392694,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM211353_lg.jpg,,,,,,en,,,,,,,,urn:uuid:2ef93259-6693-4e61-8dcf-7178b7d8b704,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM211353_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM211353.jpg,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-13 11:04:27,San Diego Natural History Museum,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
114d05e8-da92-4460-813b-f47fb5b44a8f,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM211816.jpg,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57392699,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM211816_lg.jpg,,,,,,en,,,,,,,,urn:uuid:026d7b43-ce01-4a91-abd9-9583aedb6fca,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM211816_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM211816.jpg,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-13 11:04:30,San Diego Natural History Museum,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
413101c7-9552-4bbf-8bdc-64269326e174,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM212343.JPG,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=57393558,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM212343_lg.jpg,,,,,,en,,,,,,,,urn:uuid:050bcbaa-8b9b-4d6c-b4fc-560c01cace87,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM212343_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/misc/202110/SDNHM212343.JPG,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-19 08:43:44,San Diego Natural History Museum,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
5dba9894-e730-41fc-b664-0ced726f3dc9,,,,,,,https://scan-bugs.org:443/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002141_1517253907_lg.jpg,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=31465966,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002141_1517253907.jpg,,,,,,en,,,,,,,,urn:uuid:184c6dff-2946-4434-845b-af1620dcd27a,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002141_1517253907_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002141_1517253907_lg.jpg,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-01-29 12:25:07,"Virginia Tech, Department of Entomology",CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
291e39e1-70bc-4912-9fe9-4d4a674509c8,,,,,,,https://scan-bugs.org:443/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002165_1517422831_lg.jpg,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=31474160,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002165_1517422831.jpg,,,,,,en,,,,,,,,urn:uuid:42edc8e4-e7d4-45f1-9bbb-fb278718c35e,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002165_1517422831_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002165_1517422831_lg.jpg,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-01-31 11:20:32,"Virginia Tech, Department of Entomology",CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
08dba1bb-61cc-4fd0-8881-18ea40bbb9ef,,,,,,,https://scan-bugs.org:443/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002135_1517253658_lg.jpg,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=31465968,,,,,,,,,,,https://scan-bugs.org:443/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002135_1517253658.jpg,,,,,,en,,,,,,,,urn:uuid:310bd3d7-d2d7-4e9a-ad5e-4dc74c0852d3,,,,,,,Photograph,,,,,https://scan-bugs.org:443/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002135_1517253658_tn.jpg,,,,,,,,,,,,,,,image/jpeg,https://scan-bugs.org:443/imglib/scan/VPI_VTEC/VTEC000002/VTEC000002135_1517253658_lg.jpg,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-01-29 12:20:59,"Virginia Tech, Department of Entomology",CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
3b3da127-ee56-46ce-8425-b4783a82d3d8,,,,,,,http://api.idigbio.org/v2/media/54c52f99f10f3ade40dfe389939fff8a?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=21376933,,,,,,,,,,,http://api.idigbio.org/v2/media/54c52f99f10f3ade40dfe389939fff8a?size=webview,,,,,,en,,,,,,,,urn:uuid:a6b63548-b83a-4048-bc7c-fae39785d233,,,,,,,Photograph,,,,,http://api.idigbio.org/v2/media/54c52f99f10f3ade40dfe389939fff8a?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,http://api.idigbio.org/v2/media/54c52f99f10f3ade40dfe389939fff8a?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-29 13:29:01,Tall Timbers Research Station and Land Conservancy,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
3b3da127-ee56-46ce-8425-b4783a82d3d8,,,,,,,http://api.idigbio.org/v2/media/860d78a5ec01824d71f633fac98e38d7?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=21376933,,,,,,,,,,,http://api.idigbio.org/v2/media/860d78a5ec01824d71f633fac98e38d7?size=webview,,,,,,en,,,,,,,,urn:uuid:63ac01df-cdf6-4ac8-8933-4da880eb9ea0,,,,,,,Photograph,,,,,http://api.idigbio.org/v2/media/860d78a5ec01824d71f633fac98e38d7?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,http://api.idigbio.org/v2/media/860d78a5ec01824d71f633fac98e38d7?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-29 13:29:06,Tall Timbers Research Station and Land Conservancy,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
9d20df97-5df0-4024-a143-daf9bfbf7aaf,,,,,,,http://api.idigbio.org/v2/media/b54e230fa5c1b793595fdf8e6344ab3b?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=21376935,,,,,,,,,,,http://api.idigbio.org/v2/media/b54e230fa5c1b793595fdf8e6344ab3b?size=webview,,,,,,en,,,,,,,,urn:uuid:aadae4e7-15e5-4bde-bd03-dad1335711d4,,,,,,,Photograph,,,,,http://api.idigbio.org/v2/media/b54e230fa5c1b793595fdf8e6344ab3b?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,http://api.idigbio.org/v2/media/b54e230fa5c1b793595fdf8e6344ab3b?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-29 13:29:12,Tall Timbers Research Station and Land Conservancy,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
9d20df97-5df0-4024-a143-daf9bfbf7aaf,,,,,,,http://api.idigbio.org/v2/media/cd7bfcbdde9263ea439466995dfc304d?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=21376935,,,,,,,,,,,http://api.idigbio.org/v2/media/cd7bfcbdde9263ea439466995dfc304d?size=webview,,,,,,en,,,,,,,,urn:uuid:819be761-6970-46c4-a5a1-31b46af7e645,,,,,,,Photograph,,,,,http://api.idigbio.org/v2/media/cd7bfcbdde9263ea439466995dfc304d?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,http://api.idigbio.org/v2/media/cd7bfcbdde9263ea439466995dfc304d?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-29 13:29:16,Tall Timbers Research Station and Land Conservancy,CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
c0d9608d-3d89-40e1-8f0a-223ffba55547,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:ae6ab4bb-0678-433a-9603-f272a6693eac/full/!1920,1920/0/default.jpg",,,,,,,,irn:101666,,2011,,,,,,,,,en,,,,,,,,urn:uuid:ae6ab4bb-0678-433a-9603-f272a6693eac,,,,,,,,,,,,,,,Andrew Stoehr,image/jpeg,,CC0,,StillImage,,,,,Andrew Stoehr,,image/jpeg,urn:uuid:ae6ab4bb-0678-433a-9603-f272a6693eac,,,,,,CC0,,,,Pieris rapae (YPM ENT 815150). Digital Image: Yale Peabody Museum; photo by Andrew Stoehr 2011,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-21T20:26:43Z,,,http://hdl.handle.net/10079/8931zqj/
c84b49fe-91cb-4add-b10b-763ddba88243,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:af1153e1-0482-40a3-97e6-fb6bf4a79f28/full/!1920,1920/0/default.jpg",,,,,,,,irn:101636,,2011,,,,,,,,,en,,,,,,,,urn:uuid:af1153e1-0482-40a3-97e6-fb6bf4a79f28,,,,,,,,,,,,,,,Andrew Stoehr,image/jpeg,,CC0,,StillImage,,,,,Andrew Stoehr,,image/jpeg,urn:uuid:af1153e1-0482-40a3-97e6-fb6bf4a79f28,,,,,,CC0,,,,Pieris rapae (YPM ENT 815216). Digital Image: Yale Peabody Museum; photo by Andrew Stoehr 2011,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-21T20:26:42Z,,,http://hdl.handle.net/10079/8931zqj/
5571a9ee-d6c4-479d-b7e5-1324aa5a65a3,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:38ce367f-702a-477a-8109-6c3f3ec6aa22/full/!1920,1920/0/default.jpg",,,,,,,,irn:101622,,2011,,,,,,,,,en,,,,,,,,urn:uuid:38ce367f-702a-477a-8109-6c3f3ec6aa22,,,,,,,,,,,,,,,Andrew Stoehr,image/jpeg,,CC0,,StillImage,,,,,Andrew Stoehr,,image/jpeg,urn:uuid:38ce367f-702a-477a-8109-6c3f3ec6aa22,,,,,,CC0,,,,Pieris rapae (YPM ENT 815464). Digital Image: Yale Peabody Museum; photo by Andrew Stoehr 2011,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-21T20:26:42Z,,,http://hdl.handle.net/10079/8931zqj/
d8e9f38d-631f-4809-a669-6a74f45650ff,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:4f871e29-8d17-4bbf-ac52-80f652971e10/full/!1920,1920/0/default.jpg",,,,,,,,irn:101656,,2011,,,,,,,,,en,,,,,,,,urn:uuid:4f871e29-8d17-4bbf-ac52-80f652971e10,,,,,,,,,,,,,,,Andrew Stoehr,image/jpeg,,CC0,,StillImage,,,,,Andrew Stoehr,,image/jpeg,urn:uuid:4f871e29-8d17-4bbf-ac52-80f652971e10,,,,,,CC0,,,,Pieris rapae (YPM ENT 815172). Digital Image: Yale Peabody Museum; photo by Andrew Stoehr 2011,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-21T20:26:43Z,,,http://hdl.handle.net/10079/8931zqj/
ce1e9dc7-b3e7-4ddc-94c4-363cad92e9f4,,,,,,,https://api.idigbio.org/v2/media/6eaca408cfbd58748b01ecdfbb74233b?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=27709555,,,,,,,,,,,https://api.idigbio.org/v2/media/6eaca408cfbd58748b01ecdfbb74233b?size=webview,,,,,,en,,,,,,,,urn:uuid:9f73231a-51c3-4e28-9bc3-fec1efd884c7,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/6eaca408cfbd58748b01ecdfbb74233b?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/6eaca408cfbd58748b01ecdfbb74233b?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-04 11:30:53,"Department of Entomology, MSU",CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
c1aba154-6b99-4bfe-b191-d857f5375a2d,,,,,,,https://api.idigbio.org/v2/media/90d7bf4135a21fc462f7eac42ae55206?size=fullsize,,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=27709556,,,,,,,,,,,https://api.idigbio.org/v2/media/90d7bf4135a21fc462f7eac42ae55206?size=webview,,,,,,en,,,,,,,,urn:uuid:fa0371c2-7da1-4fbd-8207-6cc36d5bbb53,,,,,,,Photograph,,,,,https://api.idigbio.org/v2/media/90d7bf4135a21fc462f7eac42ae55206?size=thumbnail,,,,,,,,,,,,,,,image/jpeg,https://api.idigbio.org/v2/media/90d7bf4135a21fc462f7eac42ae55206?size=fullsize,,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-04 11:30:53,"Department of Entomology, MSU",CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
